english	translation	category	sub_category	source
A sick, frail old man.	びょうきで、よわい、ふるいおとこ。	examine	npc	Sithik Ints
Is it a man or is it a monster?	おとこ？それとも、かいぶつ？	examine	npc	Sithik Ints
An ogre hunting chompies.	チョンピー、かり、オーガー。	examine	npc	Gargh
A young assistant necromancer.	わかいししゃまほうのたすけて。	examine	npc	Irwin Feaselbaum
Bigger than your average moss giant.	ひょうじゅんてきなこけのきょじんより、おおきい。	examine	npc	Moss Guardian
No longer locked in his own cage.	もはや、じぶんのおりに、ロックされていない。	examine	npc	Golrie
Looks a bit lost.	ちょっとまよったみたいだ。	examine	npc	Father Reen
He looks very pious.	あいつはとてもしんこうぶかくみえる。	examine	npc	Father Badden
He looks nervous.	あいつはどきどきしているみたいだ。	examine	npc	Eric
He seems to like wearing black.	あいつはくろいふくをきるのがすきそうだ。	examine	npc	Evil Dave
He looks confused.	あいつはこんらんしたみたいだ。	examine	npc	Matthew
She looks enigmatic.	かのじょはなぞめいたみたいだ。	examine	npc	Jennifer
She looks scary.	かのじょはこわいみたいだ。	examine	npc	Tanya
He looks enthusiastic.	あいつはなっとくしたみたいだ。	examine	npc	Patrick
A summoned demon.	よびだされたあくま。	examine	npc	Agrith Naar
A nasty sand storm.	いやな、すなあらし。	examine	npc	Sand storm
An animated clay statue.	うごく、ねんど、ぞう。	examine	npc	Clay golem
A local farmer. She may be able to provide some useful information.	ちいきののうふ。かのじょはやくにたつじょうほうをあたえるかもしれない。	examine	npc	Donie
Eek! A ghost!	えっ！ゆうれい！	examine	npc	Restless ghost
Looks very holy.	とてもしんせいにみえる。	examine	npc	Father Urhney
It rattles when it walks.	あるくと、がたがた。	examine	npc	Skeleton
The biggest and baddest troll.	もっともおおきく、もっともあくいトロール。	examine	npc	Rock
A big, bad troll.	おおきくて、わるいトロール。	examine	npc	Stick
A nasty looking troll.	いやそうな、トロール。	examine	npc	Pee Hat
Human is his speciality.	にんげんは、かれのとくいだ。	examine	npc	Dung
Small for a troll but mean, ugly and throws rocks.	トロールにしては、ちいさいけど、いやで、みにくくて、いしをなげる。	examine	npc	Thrower Troll
Small for a troll but mean and ugly.	トロールにしては、ちいさいけど、いやで、みにくい。	examine	npc	Mountain troll
The animated spirit of a soul not at rest.	やすみえないたましいのアニメされたせいれい。	examine	npc	Filliman Tarlock
A spirit of Nature.	しぜんのせいれい。	examine	npc	Nature Spirit
Arrghhh... A Ghast.	あああ、ガスト。	examine	npc	Ghast
A slightly nervous guard.	ちょっときんちょうしているガード。	examine	npc	Ulizius
A rather transparent character.	すこし、すきとおった、ひと。	examine	npc	Klenter
This mummy looks like it means business!	このミイラはしごとをするみたいだ！	examine	npc	Mummy
An irate warrior-mummy.	おこった、せんし、みいら。	examine	npc	Mummy
An irate mummy.	おこった、みいら。	examine	npc	Mummy
A wizened old warrior.	ちぢんだふるいせんし。	examine	npc	Mummy
What's he mumbling about?	あいつはなにをぶつぶついっているのかな？	examine	npc	Weird Old Man
A fiery little pup!	ふぁいあー、ちいさい、こいぬ。	examine	npc	Hellpuppy
She's dressed in a red top and green trousers.	かのじょはあかいシャツをきて、みどりのズボンをはいている。	examine	npc	Anna
He's dressed all in green.	あいつはぜんみどりのふくをきている。	examine	npc	David
A horror from the ocean depths...	うみのふかさからのおそろしい...	examine	npc	Dagannoth
A senior member of the Myreque.	マイレークのさきやから。	examine	npc	Veliaf Hurtz
Former adviser to the Duke of Lumbridge.	ルムブリッジのデュークのもとのアドバイザー。	examine	npc	Sigmund
A guard for the 'Humans Against Monsters' group.	「モンスターにたいするにんげん」グループのガード。	examine	npc	Guard
What has he got under his coat?	あいつはコートのしたに、なにをもっているのかな？	examine	npc	Nardok
He's standing guard.	あいつはガードをしている。	examine	npc	Dartog
A friendly feline?	やさしい、ねこ？	examine	npc	Gertrude's cat
Very well to do. I wonder what he's doing here.	とてもうまくいっている。ここで、なにをしているのかな。	examine	npc	Gamer
He has a tortured look in his eye.	かれはかなしそうなまなざしをしている。	examine	npc	Gamer
Definitely overworked.	かなり、はたらきすぎ。	examine	npc	Barman
Rich.	ふゆう。	examine	npc	Gamer
Poor.	ひんこん。	examine	npc	Gamer
A popular dwarven delicacy.	にんきの、こびと、ぐるめ。	examine	npc	Rat
A fun guy. No wait, that's awful..	たのしいやつ。あ、ちがった、ひどい。	examine	npc	Zygomite
A crazy evil necromancer.	きちがいで、あくまな、ししゃまほうのつかいて。	examine	npc	Necromancer
A wilderness outlaw.	さばく、ならず、もの。	examine	npc	Bandit
Bandit Camp guard.	そうぞくキャンプのガード。	examine	npc	Guard Bandit
Not very civilised looking.	そこまでぶんめいてきではないみたいだ。	examine	npc	Barbarian guard
Looks like they're sleepwalking.	かれらはねむりながらあるいているみたいだ。	examine	npc	Sleepwalker
Snake! Snaaaaake!	へび！へび！	examine	npc	Snake
It's all white by me.	しろいから、だいじょうぶ。	examine	npc	Albino bat
Clearly not a hermit.	あきらかに、ひとりぼっちではない。	examine	npc	Crab
A flying blood sucker.	とぶ、ちすいき。	examine	npc	Giant mosquito
A horrible, emaciated ape like creature with beady red eyes.	ひどい、やせた、さるみたいないきもの、あかいのぞきめがあるやつ。	examine	npc	Jungle horror
A horrible, emaciated ape like creature with beady yellow eyes.	ひどい、やせた、さるみたいないきもの、きいろいのぞきめがあるやつ。	examine	npc	Jungle horror
A horrible, emaciated ape like creature with beady green eyes.	ひどい、やせた、さるみたいないきもの、みどりのぞきめがあるやつ。	examine	npc	Jungle horror
A horrible, emaciated ape like creature with beady blue eyes.	ひどい、やせた、さるみたいないきもの、あおいのぞきめがあるやつ。	examine	npc	Jungle horror
A horrible, emaciated ape like creature with beady pink eyes.	ひどい、やせた、さるみたいないきもの、ぴんくのぞきめがあるやつ。	examine	npc	Jungle horror
A pirate of Mos Le'Harmless.	モス・レハームレスのかいぞく。	examine	npc	Cavey Davey
Patchy the pirate.	パッチ、かいぞく。	examine	npc	Patchy
She looks tired of waiting.	かのじょはまつのにつかれたみたいだ。	examine	npc	Launa
She looks tired of arguing.	かのじょはけんかするのにつかれたみたいだ。	examine	npc	Launa
An old man.	ふるいおとこ。	examine	npc	Brana
Where did his boot go?	ぐつは、どこ、いった？	examine	npc	Tolna
A kid.	こども。	examine	npc	Tolna
He looks a little on the cross side!	あいつはちょっときげんがわるいみたいだ！	examine	npc	Angry bear
AHHHHH!	あああああああ。	examine	npc	Fear reaper
What on Gielinor is that?!?	ギエリノールでこれはなんだ？	examine	npc	Confusion beast
A hopeless poor creature.	あきらめている、かわいそういきもの。	examine	npc	Hopeless creature
Is that really Tolna?	ほんとにトルナ？	examine	npc	Tolna
The barmaid of the Esoterican Arms.	エソテリカンアームスのバーメイド。	examine	npc	Runa
She owns the clothes shop.	かのじょはふくのみせをもっている。	examine	npc	Halla
Runs the general store.	はんのうみせをへえいしている。	examine	npc	Finn
If it's edible, he'll sell it.	たべられたら、うります。	examine	npc	Osvald
A subject of Miscellania.	ミセラニアのしみん。	examine	npc	Runolf
A Fremennik teenager.	フレメンニク、せいねん。	examine	npc	Signy
A dwarf who's currently living in Miscellania.	いまミセラニアにすんでいるこびと。	examine	npc	Alviss
A dwarf miner. He's digging holes in the walls.	こびとのすみこうふ。あいつはかべにあなをほっている。	examine	npc	Thorodin
A dwarf miner. He's shoring up the walls.	こびと、さんこつし。かべを、ささえている。	examine	npc	Ferd
A rather scared-looking dwarf. He doesn't seem all that drunk.	ちょっとこわいみたいなこびと。そこまでよっぱらっていないようだ。	examine	npc	Donal
Snake, snake, oh, it's a young snake...	へび、へび、あ、わかいへび...	examine	npc	Sea Snake Young
A baby sea snake. Snaaaaaaake!	あかちゃんのうみのへび。へび！	examine	npc	Sea Snake Hatchling
He's guarding the entrance to the dungeons.	あいつはだんじょんのいりくちをまもっている。	examine	npc	Guard
A big snake that lives in the sea. How did it get in here?	うみにすんでいるおおきいへび。どうやってここにはいった？	examine	npc	Giant Sea Snake
A healer from Ardougne.	アルドウグンのいやして。	examine	npc	Elena
He has a colourful personality.	かれはいろいろなパーソナリティーをもっている。	examine	npc	Da Vinci
He's ready for a bet.	かけ、ようい。	examine	npc	Chancy
He's drunk.	よっぱらった。	examine	npc	Hops
She looks rather concerned.	かのじょはとてもしんぱいそうだ。	examine	npc	Julie
He's not that ill.	あいつはそこまでびょうきではない。	examine	npc	Guidor
One of Gielinor's many citizens.	ギエリノールのたくさんのしみんのひとり。	examine	npc	Man
A master of dream-manipulation.	ゆめをあやつるマスター。	examine	npc	Dominic Onion
A vampyre warrior of Zamorak.	ザモラクのヴァンパイアせんし。	examine	npc	Dessous (hard)
Ice warrior.	こおりせんし。	examine	npc	Kamil (hard)
A holy man.	しんせいなおとこ。	examine	npc	Priest
A military man.	ぐんじんのおとこ。	examine	npc	Paladin
He looks friendly enough.	あいつはじゅうぶんともすきてきにみえる。	examine	npc	Jerico
Smells very chemically...	ばけがくのにおいがする...	examine	npc	Chemist
She's quite a looker!	かのじょは、きれい。	examine	npc	Nurse Sarah
Big, ugly, and smelly.	おおきい、みにくい、においがする。	examine	npc	Ogre
Time to run away...	にげるじかんだ...	examine	npc	Shark
She looks quite experienced.	かのじょはけっこうへけんぶかいみたいだ。	examine	npc	Archer
He looks big and dumb.	あいつはおおきくてばかにみえる。	examine	npc	Warrior
He looks holy.	あいつはしんせいにみえる。	examine	npc	Monk
He looks kind of puny...	あいつはちょっとよわいみたいだ...	examine	npc	Wizard
Looks otherworldy...	ほかのせかいっぽい...	examine	npc	Fairy Queen
A funny little man who lives in a tree.	へんなちいさいおとこがきのちゅうにすんでいる。	examine	npc	Shamus
