english	translation	category	sub_category	source
War ship	ぐんかん	name	item	War ship
Bronze thrownaxe	せいどうのなげおの	name	item	Bronze thrownaxe
Iron thrownaxe	てつのなげおの	name	item	Iron thrownaxe
Steel thrownaxe	こうてつのなげおの	name	item	Steel thrownaxe
Mithril thrownaxe	ミスリルのなげおの	name	item	Mithril thrownaxe
Adamant thrownaxe	アダマントのなげおの	name	item	Adamant thrownaxe
Rune thrownaxe	ルーンのなげおの	name	item	Rune thrownaxe
Bronze dart	せいどうのダーツ	name	item	Bronze dart
Iron dart	てつのダーツ	name	item	Iron dart
Steel dart	こうてつのダーツ	name	item	Steel dart
Mithril dart	ミスリルのダーツ	name	item	Mithril dart
Adamant dart	アダマントのダーツ	name	item	Adamant dart
Rune dart	ルーンのダーツ	name	item	Rune dart
Bronze dart(p)	せいどうのダーツ（どく）	name	item	Bronze dart(p)
Iron dart (p)	てつのダーツ（どく）	name	item	Iron dart (p)
Steel dart(p)	こうてつのダーツ（どく）	name	item	Steel dart(p)
Mithril dart(p)	ミスリルのダーツ（どく）	name	item	Mithril dart(p)
Adamant dart(p)	アダマントのダーツ（どく）	name	item	Adamant dart(p)
Rune dart(p)	ルーンのダーツ（どく）	name	item	Rune dart(p)
Poisoned dart(p)	どくのダーツ（どく）	name	item	Poisoned dart(p)
Bronze dart tip	せいどうのダーツのせんたん	name	item	Bronze dart tip
Iron dart tip	てつのダーツのせんたん	name	item	Iron dart tip
Steel dart tip	こうてつのダーツのせんたん	name	item	Steel dart tip
Mithril dart tip	ミスリルのダーツのせんたん	name	item	Mithril dart tip
Adamant dart tip	アダマントのダーツのせんたん	name	item	Adamant dart tip
Rune dart tip	ルーンのダーツのせんたん	name	item	Rune dart tip
Bronze javelin	せいどうのなげやり	name	item	Bronze javelin
Iron javelin	てつのなげやり	name	item	Iron javelin
Steel javelin	こうてつのなげやり	name	item	Steel javelin
Mithril javelin	ミスリルのなげやり	name	item	Mithril javelin
Adamant javelin	アダマントのなげやり	name	item	Adamant javelin
Rune javelin	ルーンのなげやり	name	item	Rune javelin
Bronze javelin(p)	せいどうのなげやり（どく）	name	item	Bronze javelin(p)
Iron javelin(p)	てつのなげやり（どく）	name	item	Iron javelin(p)
Steel javelin(p)	こうてつのなげやり（どく）	name	item	Steel javelin(p)
Mithril javelin(p)	ミスリルのなげやり（どく）	name	item	Mithril javelin(p)
Adamant javelin(p)	アダマントのなげやり（どく）	name	item	Adamant javelin(p)
Rune javelin(p)	ルーンのなげやり（どく）	name	item	Rune javelin(p)
Crossbow	ようきゅうじゅう	name	item	Crossbow
Longbow	ちょうきゅう	name	item	Longbow
Shortbow	たんきゅう	name	item	Shortbow
Oak shortbow	かえでのたんきゅう	name	item	Oak shortbow
Oak longbow	かえでのちょうきゅう	name	item	Oak longbow
Willow longbow	やなぎのちょうきゅう	name	item	Willow longbow
Willow shortbow	やなぎのたんきゅう	name	item	Willow shortbow
Maple longbow	かえでのちょうきゅう	name	item	Maple longbow
Maple shortbow	かえでのたんきゅう	name	item	Maple shortbow
Yew longbow	イチイのちょうきゅう	name	item	Yew longbow
Yew shortbow	イチイのたんきゅう	name	item	Yew shortbow
Magic longbow	まほうじゅのちょうきゅう	name	item	Magic longbow
Magic shortbow	まほうじゅのたんきゅう	name	item	Magic shortbow
Iron knife	てつのナイフ	name	item	Iron knife
Bronze knife	せいどうのナイフ	name	item	Bronze knife
Steel knife	こうてつのナイフ	name	item	Steel knife
Mithril knife	ミスリルのナイフ	name	item	Mithril knife
Adamant knife	アダマントのナイフ	name	item	Adamant knife
Rune knife	ルーンのナイフ	name	item	Rune knife
Black knife	くろがねのナイフ	name	item	Black knife
Bronze knife(p)	せいどうのナイフ（どく）	name	item	Bronze knife(p)
Iron knife(p)	てつのナイフ（どく）	name	item	Iron knife(p)
Steel knife(p)	こうてつのナイフ（どく）	name	item	Steel knife(p)
Mithril knife(p)	ミスリルのナイフ（どく）	name	item	Mithril knife(p)
Black knife(p)	くろがねのナイフ（どく）	name	item	Black knife(p)
Adamant knife(p)	アダマントのナイフ（どく）	name	item	Adamant knife(p)
Rune knife(p)	ルーンのナイフ（どく）	name	item	Rune knife(p)
Bronze bolts	せいどうのボルト	name	item	Bronze bolts
Bronze bolts (p)	せいどうのボルト（どく）	name	item	Bronze bolts (p)
Opal bolts	オパールのボルト	name	item	Opal bolts
Pearl bolts	パールのボルト	name	item	Pearl bolts
Barbed bolts	トゲのあるボルト	name	item	Barbed bolts
Bronze arrow	せいどうのや	name	item	Bronze arrow
Bronze arrow(p)	せいどうのや（どく）	name	item	Bronze arrow(p)
Iron arrow	てつのや	name	item	Iron arrow
Iron arrow(p)	てつのや（どく）	name	item	Iron arrow(p)
Steel arrow	こうてつのや	name	item	Steel arrow
Steel arrow(p)	こうてつのや（どく）	name	item	Steel arrow(p)
Mithril arrow	ミスリルのや	name	item	Mithril arrow
Mithril arrow(p)	ミスリルのや（どく）	name	item	Mithril arrow(p)
Adamant arrow	アダマントのや	name	item	Adamant arrow
Adamant arrow(p)	アダマントのや（どく）	name	item	Adamant arrow(p)
Rune arrow	ルーンのや	name	item	Rune arrow
Rune arrow(p)	ルーンのや（どく）	name	item	Rune arrow(p)
Bronze fire arrow (lit)	せいどうのひや（てんか）	name	item	Bronze fire arrow (lit)
Worm	むし	name	item	Worm
Throwing rope	なげなわ	name	item	Throwing rope
Knife	ナイフ	name	item	Knife
Bear fur	くまのけがわ	name	item	Bear fur
Silk	きぬ	name	item	Silk
Spade	スコップ	name	item	Spade
Rope	なわ	name	item	Rope
Flyer	せんでんビラ	name	item	Flyer
Grey wolf fur	はいいろおおかみのけがわ	name	item	Grey wolf fur
Plank	いた	name	item	Plank
Christmas cracker	クリスマスクラッカー	name	item	Christmas cracker
Skull	ずがいこつ	name	item	Skull
Tile	タイル	name	item	Tile
Rock	がんせき	name	item	Rock
Papyrus	パピルス	name	item	Papyrus
Charcoal	すみ	name	item	Charcoal
Machete	マチェーテ	name	item	Machete
Cooking pot	ちょうりなべ	name	item	Cooking pot
Disk of returning	きかんのえんばん	name	item	Disk of returning
Brass key	おうどうのカギ	name	item	Brass key
Tooth half of key	カギのせんたんぶぶん	name	item	Tooth half of key
Loop half of key	カギのもちてぶぶん	name	item	Loop half of key
Crystal key	すいしょうのカギ	name	item	Crystal key
Muddy key	どろだらけのカギ	name	item	Muddy key
Sinister key	ふきつなカギ	name	item	Sinister key
White apron	しろエプロン	name	item	White apron
Red cape	あかいマント	name	item	Red cape
Brass necklace	おうどうのネックレス	name	item	Brass necklace
Blue skirt	あおいスカート	name	item	Blue skirt
Pink skirt	ピンクのスカート	name	item	Pink skirt
Black skirt	くろいスカート	name	item	Black skirt
Wizard hat	まほうつかいいのぼうし	name	item	Wizard hat
Black cape	くろいマント	name	item	Black cape
Blue cape	あおいマント	name	item	Blue cape
Yellow cape	きいろいマント	name	item	Yellow cape
Right eye patch	みぎめのがんたい	name	item	Right eye patch
Green cape	みどりのマント	name	item	Green cape
Purple cape	むらさきのマント	name	item	Purple cape
Orange cape	オレンジのマント	name	item	Orange cape
Zamorak monk bottom	ザモラックのそうりょした	name	item	Zamorak monk bottom
Zamorak monk top	ザモラックそうりょじょう	name	item	Zamorak monk top
Bunny ears	うさみみ	name	item	Bunny ears
Red partyhat	あかいパーティーハット	name	item	Red partyhat
Yellow partyhat	きいろいパーティーハット	name	item	Yellow partyhat
Blue partyhat	あおいパーティーハット	name	item	Blue partyhat
Green partyhat	みどりのパーティーハット	name	item	Green partyhat
Purple partyhat	むらさきのパーティーハット	name	item	Purple partyhat
White partyhat	しろいパーティーハット	name	item	White partyhat
Santa hat	サンタのぼうし	name	item	Santa hat
Cape of legends	でんせつのマント	name	item	Cape of legends
Green halloween mask	みどりのハロウィンマスク	name	item	Green halloween mask
Blue halloween mask	あおいハロウィンマスク	name	item	Blue halloween mask
Red halloween mask	あかいハロウィンマスク	name	item	Red halloween mask
Leather gloves	かわのてぶくろ	name	item	Leather gloves
Leather boots	かわのくつ	name	item	Leather boots
Leather vambraces	かわのうでよろい	name	item	Leather vambraces
Green d'hide vambraces	みどりりゅうかわのうでよろい	name	item	Green d'hide vambraces
Iron platelegs	てつのきゃっこう	name	item	Iron platelegs
Steel platelegs	こうてつのきゃっこう	name	item	Steel platelegs
Mithril platelegs	ミスリルのきゃっこう	name	item	Mithril platelegs
Adamant platelegs	アダマントのきゃっこう	name	item	Adamant platelegs
Bronze platelegs	せいどうのきゃっこう	name	item	Bronze platelegs
Black platelegs	くろがねのきゃっこう	name	item	Black platelegs
Rune platelegs	ルーンのきゃっこう	name	item	Rune platelegs
Iron plateskirt	てつのくさずりよろい	name	item	Iron plateskirt
Steel plateskirt	こうてつのくさずりよろい	name	item	Steel plateskirt
Mithril plateskirt	ミスリルのくさずりよろい	name	item	Mithril plateskirt
Bronze plateskirt	せいどうのくさずりよろい	name	item	Bronze plateskirt
Black plateskirt	くろがねのくさずりよろい	name	item	Black plateskirt
Adamant plateskirt	アダマントのくさずりよろい	name	item	Adamant plateskirt
Rune plateskirt	ルーンのくさずりよろい	name	item	Rune plateskirt
Leather chaps	かわのチャップス	name	item	Leather chaps
Studded chaps	トゲつきチャップス	name	item	Studded chaps
Green d'hide chaps	みどりりゅうかわのチャップス	name	item	Green d'hide chaps
Iron chainbody	てつのくさりよろい	name	item	Iron chainbody
Bronze chainbody	せいどうのくさりよろい	name	item	Bronze chainbody
Steel chainbody	こうてつのくさりよろい	name	item	Steel chainbody
Black chainbody	くろがねのくさりよろい	name	item	Black chainbody
Mithril chainbody	ミスリルのくさりよろい	name	item	Mithril chainbody
Adamant chainbody	アダマントのくさりよろい	name	item	Adamant chainbody
Rune chainbody	ルーンのくさりよろい	name	item	Rune chainbody
Iron platebody	てつのむなよろい	name	item	Iron platebody
Bronze platebody	せいどうのむなよろい	name	item	Bronze platebody
Steel platebody	こうてつのむなよろい	name	item	Steel platebody
Mithril platebody	ミスリルのむなよろい	name	item	Mithril platebody
Adamant platebody	アダマントのむなよろい	name	item	Adamant platebody
Black platebody	くろがねのむなよろい	name	item	Black platebody
Rune platebody	ルーンのむなよろい	name	item	Rune platebody
Leather body	かわのボディ	name	item	Leather body
Hardleather body	かたかわのボディ	name	item	Hardleather body
Studded body	トゲつきのボディ	name	item	Studded body
Green d'hide body	みどりりゅうかわのボディ	name	item	Green d'hide body
Iron med helm	てつのかぶと	name	item	Iron med helm
Bronze med helm	せいどうのかぶと	name	item	Bronze med helm
Steel med helm	こうてつのかぶと	name	item	Steel med helm
Mithril med helm	ミスリルのかぶと	name	item	Mithril med helm
Adamant med helm	アダマントのかぶと	name	item	Adamant med helm
Rune med helm	ルーンのかぶと	name	item	Rune med helm
Dragon med helm	りゅうてつのかぶと	name	item	Dragon med helm
Black med helm	くろがねのかぶと	name	item	Black med helm
Iron full helm	てつのぜんとうこう	name	item	Iron full helm
Bronze full helm	せいどうのぜんとうこう	name	item	Bronze full helm
Steel full helm	こうてつのぜんとうこう	name	item	Steel full helm
Mithril full helm	ミスリルのぜんとうこう	name	item	Mithril full helm
Adamant full helm	アダマントのぜんとうこう	name	item	Adamant full helm
Rune full helm	ルーンのぜんとうこう	name	item	Rune full helm
Black full helm	くろがねのぜんとうこう	name	item	Black full helm
Leather cowl	かわのずきん	name	item	Leather cowl
Coif	コイフ	name	item	Coif
Wooden shield	もくざいのたて	name	item	Wooden shield
Bronze sq shield	せいどうのつのたて	name	item	Bronze sq shield
Iron sq shield	てつのつのたて	name	item	Iron sq shield
Steel sq shield	こうてつのつのたて	name	item	Steel sq shield
Black sq shield	くろがねのつのたて	name	item	Black sq shield
Mithril sq shield	ミスリルのつのたて	name	item	Mithril sq shield
Adamant sq shield	アダマントのつのたて	name	item	Adamant sq shield
Rune sq shield	ルーンのつのたて	name	item	Rune sq shield
Dragon sq shield	りゅうてつのつのたて	name	item	Dragon sq shield
Bronze kiteshield	せいどうのたこたて	name	item	Bronze kiteshield
Iron kiteshield	てつのたこたて	name	item	Iron kiteshield
Steel kiteshield	こうてつのたこたて	name	item	Steel kiteshield
Black kiteshield	くろがねのたこたて	name	item	Black kiteshield
Mithril kiteshield	ミスリルのたこたて	name	item	Mithril kiteshield
Adamant kiteshield	アダマントのたこたて	name	item	Adamant kiteshield
Rune kiteshield	ルーンのたこたて	name	item	Rune kiteshield
Iron dagger	てつのたんけん	name	item	Iron dagger
Bronze dagger	せいどうのたんけん	name	item	Bronze dagger
Steel dagger	こうてつのたんけん	name	item	Steel dagger
Mithril dagger	ミスリルのたんけん	name	item	Mithril dagger
Adamant dagger	アダマントのたんけん	name	item	Adamant dagger
